,proba,weighted_ext_score,ext_source_3,ext_source_2,days_registration,days_birth,days_id_publish,annuity_to_income_proportion,interest_rate,days_employed,amt_annuity
23,0.2787762696397228,0.3837797281439876,0.735221,0.36339077,-6418.0,-22555,-4424,0.1666666666666666,10.620975977978109,365243,11250.0
24,0.4862217732031502,0.4204162109935988,0.4382814,0.6394157,-2772.0,-9089,-1752,0.1726,4.564470572753354,-519,19417.5
25,0.3190198755516444,0.5753442964515861,0.7016958,0.5253629,-11870.0,-18715,-2043,0.4114166666666666,2.201218119289728,-12117,22216.5
26,0.41938893832905594,0.5097274792153961,0.7688076,0.20162591,-2657.0,-16228,-2385,0.3192666666666666,4.087712281582245,-2127,43101.0
27,0.42744540852685553,0.3646984840940173,0.80045134,0.23183757,-2901.0,-17125,-686,0.0874666666666666,1.862084261175268,-1681,29520.0
28,0.6941786116162703,0.3372281970969101,0.24054141,0.372698,-5263.0,-12471,-2988,0.175725,4.246628301895528,-515,31630.5
29,0.4980223513460799,0.3304829960702041,0.24585122,0.7447111,-1903.0,-21717,-4150,0.1291555555555555,0.659447287183057,-876,26154.0
30,0.7247180882426465,0.1816069090786962,0.35729328,0.16149798,-5472.0,-18034,-1574,0.023433734939759,7.368158390302737,-4269,8752.5
31,0.5276982965875425,0.2854586908265412,0.5513813,0.26525635,-10927.0,-22048,-3997,0.2935,1.930591673496496,365243,23773.5
32,0.41946951294648166,0.4013673665535836,0.7062051,0.44996196,-7239.0,-13259,-4117,0.34012,1.959904499710663,-179,38263.5
33,0.513447055710246,0.4409741185001203,0.49386287,0.35322994,-284.0,-15895,-4570,0.18888,0.1471237056283714,-733,42498.0
34,0.23844680030205995,0.6290930672809768,0.5531647,0.6533645,-7532.0,-15913,-3950,0.175,10.620975977978109,-3079,15750.0
35,0.6826026434357825,0.0869376542519501,0.53527623,0.26801434,-2626.0,-15026,-4224,0.198,6.1588020226530205,-2916,24948.0
36,0.15226356523996096,0.7196134496200555,0.785052,0.7133054,-1281.0,-11540,-4208,0.1558333333333333,1.92515651712244,-838,42075.0
37,0.5265512434127673,0.3174148617040617,0.6212263,0.28589788,-19.0,-19197,-2428,0.2104333333333333,4.292457170357222,-449,28408.5
38,0.16108107395879442,0.553344192991022,0.6971469,0.70260453,-5895.0,-12330,-4627,0.08365,19.27496468308892,-4770,22585.5
39,0.47204097157784014,0.3439049409915697,0.6058363,0.38472155,-5694.0,-13788,-4242,0.079090909090909,1.4868885179382565,-3822,19575.0
40,0.7194194917041704,0.2265877952129129,0.05763929,0.6342673,-550.0,-15399,-1866,0.10045,1.5550073913220608,-1642,45202.5
41,0.5364172076135212,0.1763484453859922,0.53527623,0.54365295,-914.0,-17467,-998,0.0971,2.7268436150310382,-1337,26217.0
42,0.6010576962261884,0.2735611661966226,0.25946766,0.55404884,-6230.0,-15728,-4180,0.06,2.9117343591587685,-1213,17550.0
43,0.8151192861566495,0.1609730635463404,0.09322509,0.39231142,-5901.0,-13835,-4659,0.1838484848484848,0.1460751642536895,-3565,27301.5
44,0.24043873934206828,0.6588641830856944,0.508287,0.73609966,-10083.0,-16927,-455,0.1331,4.173813122912073,-2654,35937.0
45,0.5290794685087693,0.2885178619743305,0.27933532,0.5780063,-3150.0,-22277,-5818,0.1372142857142857,2.348481555469606,-1454,43222.5
46,0.16227495053875093,0.5327520070885874,0.7862666,0.765734,-65.0,-18589,-2112,0.1666666666666666,10.620975977978109,-7927,22500.0
47,0.3483980803102766,0.5272446540553777,0.51729655,0.64607376,-3286.0,-17386,-906,0.145725,1.8177757625655435,-7926,26230.5
48,0.41753527720480166,0.3799092269203752,0.49927202,0.61453116,-7476.0,-13422,-4450,0.1529777777777777,2.9312945721189587,-1395,30978.0
49,0.2889150433721152,0.6277791223870433,0.6561584,0.5658164,-972.0,-10487,-1142,0.1813166666666666,4.054495699018124,-940,48955.5
50,0.4668434950672995,0.5568337348709067,0.23401517,0.6778192,-3383.0,-14391,-2274,0.14,1.7926354583625903,-3010,37800.0
51,0.5895299387293161,0.3497139586640669,0.508287,0.32022926,-1709.0,-10594,-2141,0.0751,2.75292954662234,-127,16897.5
52,0.728321794764491,0.0347109596401117,0.53527623,0.10700812,-3074.0,-20539,-4034,0.1078333333333333,3.837715958506638,-1682,14557.5
53,0.19270777740820452,0.4762903374731881,0.7032033,0.6842839,-1512.0,-16197,-4301,0.1875666666666666,19.866106837814645,-1428,25321.5
54,0.44497086894268134,0.2116550355765702,0.53527623,0.6524973,-7460.0,-19217,-2691,0.10578,1.553822504158875,-2935,23800.5
55,0.4728283323350839,0.3244231265797119,0.19862005,0.77869016,-3358.0,-20632,-3886,0.2176,4.276757604091652,365243,29376.0
56,0.6474236114655002,0.2670561181403983,0.35895124,0.42307514,-8789.0,-15839,-4949,0.3038181818181818,3.170228873216318,-1391,30078.0
57,0.6592907618187503,0.4020218748859336,0.20092608,0.36729494,-7667.0,-13521,-4589,0.0238416666666666,0.1862635106955945,-3715,12874.5
58,0.37135696018444847,0.3926532239664195,0.59892625,0.5427088,-1340.0,-19731,-3272,0.12772,2.039209604505454,-3282,28737.0
59,0.2764449918397937,0.6595031871560757,0.3376727,0.7893891,-157.0,-20390,-3906,0.1378620689655172,2.992865327858185,-5326,35982.0
60,0.5932929527073343,0.4161537464347586,0.27500036,0.5580974,-6.0,-15994,-4904,0.336,1.7926354583625903,-290,37800.0
61,0.26147767454620807,0.5325310275506068,0.6848277,0.6255349,-10249.0,-11533,-3764,0.1867777777777777,6.804566841957915,-4063,22693.5
62,0.8868943990632794,0.0626263375057883,0.16048893,0.014128651,-3711.0,-14250,-5027,0.141,3.669499049789726,-664,19035.0
63,0.1884853198941724,0.457190313402856,0.7032033,0.6254017,-13299.0,-22689,-5200,0.1895564516129032,6.151467897447316,365243,21154.5
64,0.43750613549723194,0.2496728163507788,0.53527623,0.7696998,-4202.0,-12252,-4197,0.25185,1.751899695752801,-2662,45333.0
65,0.3695820336497402,0.3898258085587933,0.6109913,0.52054036,-4583.0,-19389,-2921,0.0722,3.5200104837707302,-7472,4873.5
66,0.3150844792120138,0.6077478495035493,0.41184855,0.7013419,-4262.0,-14467,-4262,0.1341334527541424,3.3035993533333974,-1066,33696.0
67,0.27375730820206756,0.4272575683001852,0.71215516,0.5231431,-8758.0,-15407,-3731,0.0628666666666666,10.283915034473344,-2506,8487.0
68,0.6667559533062994,0.2482032065629649,0.508287,0.19845209,-330.0,-15370,-4069,0.1899,1.8143178924610703,-5520,34182.0
69,0.26916869809792393,0.4570676400006763,0.66263777,0.67025226,-999.0,-16323,-3933,0.17815,6.591910793029299,-6486,32067.0
70,0.8212371605477625,0.1591721832947445,0.25123945,0.2105807,-4367.0,-9658,-2217,0.136,4.711173618599562,-907,16524.0
71,0.2991763528547644,0.5685677522262258,0.7062051,0.49372622,-63.0,-15195,-4280,0.1869142857142857,0.8421833376493382,-7078,29439.0
72,0.2201223931955044,0.6914041251857652,0.5797274,0.6744961,-2945.0,-18067,-1616,0.0983466666666666,2.004042707967746,-3543,33192.0
73,0.5174868016503996,0.3103286597241465,0.24186149,0.687027,-5458.0,-16657,-38,0.0714,14.857017933503336,-3952,4819.5
74,0.669749388662091,0.2517640056322474,0.08226851,0.6844209,-4340.0,-10309,-2977,0.0746,9.852226459068469,-2821,10071.0
75,0.472807618053434,0.4564447443128239,0.20092608,0.6893123,-1214.0,-20120,-3608,0.09184,4.233004438565491,-1032,20664.0
76,0.3397037486704926,0.5640897064417081,0.53348166,0.6361016,-8731.0,-10945,-2225,0.1095192307692307,0.632466185775904,-1085,25627.5
77,0.22171444935165316,0.6183544378651102,0.57091653,0.699796,-3489.0,-20302,-3489,0.0900857142857142,3.646160740949189,-2247,14188.5
78,0.538574834437823,0.5032843383959608,0.2127563,0.57418275,-8202.0,-15426,-5005,0.2193888888888888,3.295638478387519,-2885,17770.5
79,0.47130473326308703,0.5057364563223385,0.2851799,0.69817185,-3406.0,-15734,-4949,0.2913,2.7268436150310382,-7319,26217.0
80,0.45093375513753275,0.3731343016827491,0.36896873,0.7389275,-2549.0,-11788,-2583,0.1024666666666666,7.40166623449261,-720,13833.0
81,0.6653891744366546,0.4310603137401815,0.39621958,0.1344452,-1659.0,-10900,-2407,0.1825833333333333,6.152613606985469,-2083,49297.5
82,0.45093071945118424,0.3666670831866651,0.7435593,0.3013385,-914.0,-17456,-992,0.1725,1.8435982397603248,-2423,31050.0
83,0.29313138650223414,0.4298172665597911,0.6894792,0.5563169,-343.0,-19925,-3273,0.1721428571428571,3.425916132856277,-6329,54225.0
84,0.5882832136846904,0.2910391870010853,0.5814837,0.24889727,-1786.0,-8993,-1674,0.15895,13.594085045309324,-152,14305.5
85,0.21548966266669153,0.6350274068606642,0.63637614,0.7025543,-9436.0,-17254,-792,0.2151590106007067,3.554968765400024,-9131,54801.0
86,0.6273097596722221,0.3864488668422944,0.5531647,0.066663794,-7837.0,-15658,-4838,0.2394666666666666,3.361981760594301,-2214,16164.0
87,0.5331739864788256,0.3483822866859093,0.40835884,0.61870295,-5119.0,-10774,-3436,0.2264666666666666,2.8867379599879284,-412,30573.0
88,0.39379781918453916,0.5306524933888106,0.37740424,0.6443568,-9015.0,-16690,-241,0.0289142857142857,3.628286983143792,-9011,4554.0
89,0.2724615632908386,0.4408907874815937,0.66745776,0.61500764,-7875.0,-15467,-4983,0.2586,2.62954293619444,365243,34911.0
90,0.286631099166659,0.5220184541035722,0.735221,0.37962028,-6664.0,-20335,-3825,0.1084833333333333,1.860078908874763,-2056,29290.5
91,0.1906429274673217,0.5215388117786023,0.824595,0.68843114,-5806.0,-11995,-3888,0.2720333333333333,5.531542867642036,-3785,73449.0
92,0.4835946781455653,0.4922648469033964,0.32965505,0.5900174,-4183.0,-17237,-647,0.1466333333333333,3.717850223740582,-1458,19795.5
93,0.6915181618484667,0.2740224057892206,0.25670558,0.55855036,-3370.0,-10033,-2516,0.1549090909090909,0.3532700404130118,-558,15336.0
94,0.7849133170255629,0.2053587151069349,0.05763929,0.44636557,-9298.0,-11378,-3317,0.1068,2.8854197754306865,-3440,33642.0
95,0.21240807023146754,0.6123129786413131,0.6801388,0.72190624,-5740.0,-13758,-4594,0.157225,0.4308647595698378,-1604,28300.5
96,0.3426215261141134,0.5616448975899915,0.8297501,0.20352283,-9512.0,-17026,-398,0.20235,2.6226309622799926,-3342,36423.0
97,0.2794258474868533,0.4772431108122704,0.7151031,0.6739534,-5237.0,-16413,-4552,0.37676,3.0631897893805826,-2659,42385.5
98,0.3451272514538291,0.4416696032681179,0.6577838,0.62819463,-10953.0,-17428,-960,0.4051,6.552632321350638,-5088,36459.0
99,0.44322348198697314,0.3419542858404185,0.63470554,0.3465201,-7974.0,-21144,-4194,0.3418666666666666,2.02560375330767,365243,23076.0
100,0.4725197323329102,0.305229644843539,0.19070596,0.7283437,-15644.0,-23902,-1755,0.0784666666666666,1.429237229471747,365243,10593.0
101,0.39691330795812796,0.3732327435928001,0.4382814,0.66195047,-8481.0,-20490,-4033,0.15662,1.811764251211212,-5229,35239.5
102,0.379238032567742,0.3903527512249554,0.48845518,0.6587871,-6999.0,-19803,-3337,0.1279142857142857,1.9928337601828,-5955,20146.5
103,0.2121752552877779,0.5541048851723622,0.6817059,0.64116335,-8425.0,-11395,-3910,0.1023,13.07367088265121,-4611,18414.0
104,0.6860702468628247,0.2473586185967183,0.35233998,0.36972228,-888.0,-10284,-2955,0.1101666666666666,4.194831776398433,-550,29745.0
105,0.4277902030599279,0.3448329509508494,0.37064964,0.649805,-12795.0,-21145,-839,0.2576222222222222,3.0093052346896743,365243,52168.5
106,0.4476115008840452,0.3697244331459218,0.66585493,0.39740068,-2728.0,-17239,-766,0.12724,2.633589484131149,-3037,14314.5
107,0.5304046621602914,0.3168334797508617,0.2851799,0.6587822,-10679.0,-18213,-1766,0.0860222222222222,2.348350569148283,-3025,17419.5
108,0.2173500395284633,0.4716956265179017,0.6801388,0.69583505,-4700.0,-18821,-2355,0.11085,1.9880377818094264,365243,19953.0
109,0.8153539630021729,0.159696095112073,0.2940831,0.16442709,-935.0,-11816,-4141,0.2805238095238095,7.398075753038413,-439,26509.5
110,0.5070125976650015,0.3310655440514313,0.6463299,0.29999128,-4487.0,-15856,-4626,0.25421875,2.76892642097617,-1108,36607.5
111,0.3641066898579818,0.5092244010506274,0.6817059,0.16040532,-8180.0,-17865,-1276,0.11748,16.1520258188667,-3178,26433.0
112,0.600882366060179,0.4048738621085709,0.48485148,0.33112994,-957.0,-11825,-3432,0.35888,5.282928313453228,-844,40374.0
113,0.42376270780909386,0.4051613513721963,0.53527623,0.5679372,-5081.0,-12740,-4807,0.1412333333333333,1.624149134292363,-1656,19066.5
114,0.47641817304154344,0.4823822432741323,0.5744466,0.13183565,-11027.0,-19959,-3405,0.2273333333333333,2.661797430216928,365243,12276.0
115,0.4323688757234359,0.15575876917054,0.53527623,0.4801784,-557.0,-21032,-4042,0.2120333333333333,16.058848345088663,365243,28624.5
116,0.5701646703948601,0.319946446326616,0.38762534,0.5541569,-3334.0,-8140,-813,0.1111111111111111,10.620975977978109,-1548,9000.0
117,0.36342846714266075,0.3802098986811213,0.4258929,0.6972725,-3580.0,-19570,-3122,0.1330715935334873,1.6187033766684955,365243,25929.0
118,0.23354151801957224,0.4841413070030517,0.8193177,0.5790248,-1370.0,-17928,-1426,0.157,6.972645248034515,-3243,17662.5
119,0.2186751418412467,0.6230454957978208,0.73381454,0.68386805,-2916.0,-11512,-677,0.1269310344827586,5.295793269543481,-1354,16564.5
120,0.6567912178799851,0.1294753640437664,0.53527623,0.39915103,-7903.0,-15526,-1256,0.3,5.851968762364468,-911,20250.0
121,0.07152299705261239,0.8179079773842883,0.8625103,0.72917366,-5536.0,-24111,-4475,0.2963846153846153,7.92686005419263,365243,17338.5
122,0.36989711915251,0.2170502988370227,0.53527623,0.66913,-4934.0,-11419,-3739,0.0600285714285714,21.398878966830324,-963,9454.5
123,0.23142823037599242,0.4518714354888243,0.6446794,0.674256,-14.0,-21503,-4733,0.1471666666666666,2.010677446654552,365243,19867.5
124,0.6428086762721141,0.3543802848077294,0.36061257,0.39993796,-4604.0,-9881,-2545,0.2542631578947368,8.511599687302173,-1350,21739.5
125,0.3925030091863748,0.2459122081864217,0.53527623,0.75810647,-9650.0,-15690,-4448,0.2000888888888889,2.9690062773990444,-244,40518.0
126,0.3661793104780737,0.5419888207177332,0.44896227,0.606101,-1673.0,-16127,-4186,0.1752666666666666,1.8914674618260463,-1087,47322.0
127,0.3952051081184141,0.40619667103682,0.5316861,0.65943074,-3291.0,-19444,-2974,0.25595,1.6132866586914707,-377,23035.5
128,0.7155398812974503,0.1791249575668069,0.21396685,0.31364906,-4003.0,-22795,-4423,0.1513333333333333,0.4715958946662324,365243,10215.0
129,0.7834031022950911,0.1952464655964316,0.3656165,0.19426645,-10735.0,-21450,-4043,0.6932941176470588,2.068130918196976,365243,26518.5
130,0.6587478131741369,0.2571765042853101,0.5585066,0.17012268,-1856.0,-19767,-1778,0.2072941176470588,1.3176524534436185,-481,15858.0
131,0.32229960822194254,0.4163648865116636,0.49927202,0.7269179,-8095.0,-19611,-3061,0.0855846153846153,1.908903689752206,-76,25033.5
132,0.42927742123189555,0.3828573848901331,0.4258929,0.70543426,-3822.0,-15276,-4880,0.2009714285714285,1.8332418263201644,-1184,31653.0
133,0.3092637104857559,0.4413128667753832,0.6430256,0.6435496,-8719.0,-16257,-4128,0.2214,2.6785816018740194,-3861,29889.0
134,0.3987770634031846,0.5160480642163053,0.50468135,0.59326655,-8404.0,-17096,-647,0.28855,4.574133274001335,-3101,25969.5
135,0.11200765165237171,0.6872543821194341,0.75839305,0.7568934,-1316.0,-17241,-731,0.1318,19.68260497332144,-3326,29655.0
136,0.671463185240469,0.3822316436398115,0.14199154,0.45711583,-173.0,-14622,-4304,0.091525,3.410006721083514,-1145,16474.5
137,0.2601157726221659,0.4288642018862224,0.6894792,0.55337876,-1295.0,-21154,-4654,0.1388888888888889,10.620975977978109,-520,16875.0
138,0.7531693239474274,0.3456043907975915,0.12217975,0.45867914,-3497.0,-8729,-278,0.17522,3.5736040808111325,-1060,39424.5
139,0.48961935905235837,0.4628277632374029,0.56560796,0.39320847,-11551.0,-11592,-579,0.19472,2.8029246753719983,-2253,21906.0
140,0.23617327490174228,0.6774710405227562,0.8050197,0.4454201,-6274.0,-14278,-4921,0.2718333333333333,0.3656907802113363,-3282,36697.5
141,0.4854340342439772,0.2862439669376246,0.30467218,0.5427468,-9743.0,-22464,-4001,0.1239454545454545,3.16119848475458,365243,30676.5
142,0.3623131633458695,0.4000285825885102,0.44183582,0.74059457,-8827.0,-19368,-2784,0.11182,1.925819811999996,-3018,25159.5
143,0.5838411003218609,0.3090019102080626,0.30467218,0.44241872,-10010.0,-18919,-671,0.1751428571428571,4.018296701029733,365243,22068.0
144,0.5454795023313285,0.4468823106039815,0.45610973,0.47097254,-1569.0,-12215,-2757,0.3248,6.304877624387029,-1449,14616.0
145,0.5134711745227106,0.4693887570598096,0.23661083,0.72028786,-1403.0,-12343,-3769,0.2286792452830188,0.6431747973760116,-1799,54540.0
146,0.27371933174743346,0.5658829830750801,0.6769925,0.5410857,-1542.0,-19688,-3237,0.2619714285714286,4.107860839187705,-2171,41260.5
147,0.5707361404686853,0.2853554974744167,0.37910047,0.4570236,-1296.0,-17368,-880,0.0734181818181818,8.766453584155244,-2540,18171.0
148,0.3851093397206713,0.4856421605795706,0.3457848,0.6059182,-7217.0,-14984,-5181,0.1,10.620975977978109,-3165,24750.0
149,0.201393093241433,0.6633873898245917,0.7252764,0.6489536,-5192.0,-12649,-3498,0.1161846153846153,0.1452904644109631,-1167,33984.0
150,0.2533692374496953,0.4669558494480426,0.68326885,0.67773324,-9404.0,-11676,-3965,0.12674,6.658802838976796,-1216,28516.5
151,0.45811161755133345,0.3374714869684819,0.51369375,0.46762308,-10656.0,-22864,-4497,0.2919090909090909,4.537282084742111,-381,28899.0
152,0.3700709052375154,0.4820758549006571,0.5064842,0.6530524,-3538.0,-8687,-1374,0.0909090909090909,10.620975977978109,-211,9000.0
153,0.5208796553646912,0.3513474093092624,0.6690567,0.33717754,-1427.0,-13334,-1250,0.2771388888888889,2.766836193423572,-356,44896.5
154,0.22290984689569263,0.6721545537334443,0.7675231,0.60632545,-1125.0,-14955,-4207,0.3128235294117647,1.9277550027686048,-1987,23931.0
155,0.6360049314921794,0.2952726908129779,0.2091547,0.67707855,-7589.0,-13469,-4332,0.3599,2.935435040293255,-2862,48586.5
156,0.7832313767386643,0.179359422619151,0.29708663,0.22169706,-3816.0,-12141,-3817,0.1830253545337344,2.48252919616061,-3279,38331.0
157,0.6581079314363457,0.2789858964147274,0.24585122,0.5859541,-3940.0,-10192,-2167,0.4908636363636364,18.47224032253348,-1371,48595.5
158,0.5631202896093496,0.2910691672937826,0.32806316,0.5315422,-1416.0,-12046,-3903,0.0571428571428571,10.620975977978109,-954,9000.0
159,0.48775734449112396,0.5063472612941461,0.3077367,0.6733717,-5629.0,-11280,-1499,0.2640857142857143,5.400505175097492,-2012,41593.5
160,0.28472898522346074,0.4414706340668738,0.7223929,0.555545,-6585.0,-16539,-83,0.1625,10.620975977978109,-1250,29250.0
161,0.6680681410110668,0.3399319808445552,0.23401517,0.4985805,-8685.0,-8708,-1139,0.0423818181818181,2.687489098018858,-990,10489.5
162,0.6391329811052627,0.3812320444616613,0.13595104,0.58036745,-6303.0,-12291,-4129,0.1071230769230769,0.6623323900712075,-2682,31333.5
163,0.29768816167666995,0.4074410469759,0.89600956,0.25706267,-9448.0,-22671,-1623,0.25584,1.862084261175268,365243,28782.0
164,0.5271679676404334,0.3473505799908667,0.41184855,0.6116315,-3128.0,-13882,-4667,0.28375,3.2308359537540854,-3967,25537.5
165,0.6944228736454525,0.2363799310863984,0.40314168,0.2792352,-3533.0,-17325,-848,0.194,3.913881711815725,-1168,30555.0
166,0.25646463246086204,0.4511318617961792,0.62461466,0.6943473,-6807.0,-21406,-3969,0.1065833333333333,0.8527808675114379,-4472,28777.5
167,0.30332415505911303,0.2188765925475128,0.53527623,0.67476016,-6454.0,-24559,-2310,0.16685,17.0330161411125,365243,15016.5
168,0.4358990580146589,0.2908808261046079,0.53527623,0.70436525,-4305.0,-11983,-1716,0.19216,4.6977512469178695,-1825,43236.0
169,0.5096063838297924,0.1975860319729672,0.53527623,0.6091249,-528.0,-16509,-22,0.1448888888888889,5.511387643519927,-1901,29340.0
170,0.4218745093330246,0.2365466790117724,0.53527623,0.7292341,-2967.0,-19142,-2689,0.3345428571428571,7.115047089948789,-2554,52690.5
171,0.5822772098293205,0.3593165119654382,0.29859498,0.60420424,-4156.0,-13742,-5016,0.31565,4.292457170357222,-524,28408.5
172,0.6856261822409226,0.3134188935196762,0.20796417,0.35240605,-5592.0,-15213,-4088,0.0802916666666666,6.302439373973523,-1091,8671.5
173,0.44691986181230553,0.3542195195306364,0.4382814,0.60333586,-18337.0,-18665,-2144,0.2014333333333333,3.67279320857663,-2595,27193.5
174,0.47958385516803964,0.3547617319645627,0.39794633,0.6499792,-979.0,-11826,-3847,0.0633333333333333,3.141768340793938,-516,21375.0
175,0.22342094123540476,0.629251814430835,0.78260785,0.62631315,-6231.0,-11904,-2218,0.2132333333333333,1.610814388423809,-1057,28786.5
176,0.3435971087869158,0.5366983934979382,0.41359675,0.71742404,-2938.0,-15921,-4639,0.14355,2.348568805414164,-246,25839.0
177,0.18688735661386244,0.6898529909492689,0.6528965,0.65271044,-9725.0,-21284,-4456,0.199375,1.9292258400437576,-1847,21532.5
178,0.38337396569949883,0.3807516472013104,0.82770264,0.25094283,-9247.0,-19584,-3121,0.20845,3.25076363213761,-1258,18760.5
179,0.2594205829339875,0.4805843996079456,0.6956219,0.7059747,-10111.0,-18001,-1554,0.24068,3.215144584117735,-1255,27076.5
180,0.5513574345201294,0.3218388028986615,0.66585493,0.24977724,-160.0,-11284,-3966,0.1904571428571428,2.935334048945726,-1801,29997.0
181,0.5847991442286748,0.2614776311644705,0.39794633,0.36239982,-4975.0,-20924,-3660,0.2352857142857143,2.755662003177961,365243,22234.5
182,0.5825619360564597,0.1336580449112465,0.53527623,0.41204554,-901.0,-13275,-4628,0.15,10.620975977978109,-3611,20250.0
183,0.21554242272685073,0.486454809472982,0.63470554,0.7919912,-854.0,-18886,-2427,0.1030857142857142,6.151071431300448,-95,32472.0
184,0.6952963987422842,0.2530852731046494,0.22009465,0.5348242,-2018.0,-16722,-251,0.1485,3.388889752843593,-1984,13365.0
185,0.34902247063139796,0.3880231667077615,0.53707,0.59740204,-5318.0,-19219,-2753,0.1383285714285714,7.130288348914404,-665,43573.5
186,0.47795591158302847,0.3808229463701067,0.41534716,0.71092045,-1001.0,-14037,-4893,0.2404666666666666,0.5796734145490756,-5443,16231.5
187,0.23397132708418095,0.4606618871921427,0.79813725,0.5302569,-13337.0,-19898,-3428,0.1122,2.038924617625848,-6163,22720.5
188,0.3267993662886027,0.5411250020777589,0.3842068,0.6680495,-6544.0,-19985,-3431,0.0967714285714285,7.131448888358616,-2467,15241.5
189,0.6347941998823917,0.337224484567044,0.27213368,0.36667517,-4616.0,-11273,-3891,0.0666666666666666,10.620975977978109,-1167,13500.0
190,0.5921211637701971,0.2192004339276496,0.5208976,0.09498111,-4445.0,-23533,-4439,0.1231363636363636,4.821797777383274,365243,12190.5
191,0.2957680973758908,0.4107858455334081,0.5513813,0.65161914,-4260.0,-21814,-4408,0.1574814814814814,1.0200492132227623,365243,19134.0
192,0.3962440494578123,0.4115455476771533,0.563835,0.64007586,-4544.0,-10008,-2676,0.1244545454545454,2.0296992496886324,-708,30802.5
193,0.7882900969409671,0.1632575838705214,0.16540746,0.31887412,-8867.0,-16132,-4382,0.2251111111111111,7.326012614668698,-1671,9117.0
194,0.11219633399742235,0.5198112723204246,0.8182475,0.6901826,-6225.0,-24536,-4586,0.26105,16.28528609509616,365243,23494.5
195,0.45789152776080866,0.3818282353009104,0.5726825,0.53859776,-4199.0,-10815,-2185,0.17544,1.5597220007393495,-193,39474.0
196,0.4316273675999387,0.3525862656374459,0.48124933,0.5503935,-3512.0,-15914,-5291,0.0618,5.431690725403637,-2801,6952.5
197,0.5179085275767711,0.2859565080182844,0.20559815,0.6523237,-9380.0,-21797,-1445,0.0481927710843373,10.620975977978109,-3575,18000.0
